מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,נכס בסיס (כתב אופציה),ענף מסחר,תאריך פקיעה,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער נייר הערך,שער חליפין,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
283,283,"פז קמעונאות ואנרגיה בע""מ",510216054.0,ח.פ.,פז אנרגיה אופציה לס 31.01.26,11000071.0,פנימי,ישראל,ישראל,לא סחיר,IL0011000077,אנרגיה,2026-01-31,כן,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,67000.0,1.0,820.98,6042.74,1.0,49.60927,0.08457,2e-06
283,283,"אפי נכסים בע""מ",510560188.0,ח.פ.,אפי נכסים אופציה לס 20.11.25,10913541.0,פנימי,ישראל,ישראל,לא סחיר,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20,כן,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,18600.0,1.0,12761.16,2618.27,1.0,334.12164,0.569587,1.8e-05
283,283,"י.ח דמרי בניה ופיתוח בע""ם",511399388.0,ח.פ.,דמרי אופציה לס 14.12.25,10903152.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-14,לא,2024-10-13,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,4595.86,4021.115,1.0,184.80466,0.315041,9e-06
662,12140,"י.ח דמרי בניה ופיתוח בע""ם",511399388.0,ח.פ.,דמרי אופציה לס 14.12.25,10903152.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-14,לא,2024-10-13,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,198.3,4021.115,1.0,7.97379,0.315042,2.3e-05
662,12140,"פז קמעונאות ואנרגיה בע""מ",510216054.0,ח.פ.,פז אנרגיה אופציה לס 31.01.26,11000071.0,פנימי,ישראל,ישראל,לא סחיר,IL0011000077,אנרגיה,2026-01-31,כן,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,67000.0,1.0,35.42,6042.74,1.0,2.1405,0.08457,6e-06
662,12140,"אחים דוניץ בע""מ",520038605.0,ח.פ.,דוניץ אופציה לס 31.12.25,4000101.0,פנימי,ישראל,ישראל,לא סחיר,IL0004000100,בנייה,2025-12-31,לא,2025-01-23,ILS,אחר,אי-תלות,2025-09-30,27250.0,1.0,77.12,1010.892,1.0,0.77956,0.0308,2e-06
662,12140,"אפי נכסים בע""מ",510560188.0,ח.פ.,אפי נכסים אופציה לס 20.11.25,10913541.0,פנימי,ישראל,ישראל,לא סחיר,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20,כן,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,18600.0,1.0,550.61,2618.27,1.0,14.41639,0.569587,4.2e-05
662,13278,"אפי נכסים בע""מ",510560188.0,ח.פ.,אפי נכסים אופציה לס 20.11.25,10913541.0,פנימי,ישראל,ישראל,לא סחיר,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20,כן,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,18600.0,1.0,3709.95,2618.27,1.0,97.13652,0.569587,0.000125
662,13278,"פז קמעונאות ואנרגיה בע""מ",510216054.0,ח.פ.,פז אנרגיה אופציה לס 31.01.26,11000071.0,פנימי,ישראל,ישראל,לא סחיר,IL0011000077,אנרגיה,2026-01-31,כן,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,67000.0,1.0,238.67,6042.74,1.0,14.42251,0.08457,1.8e-05
662,13278,"אחים דוניץ בע""מ",520038605.0,ח.פ.,דוניץ אופציה לס 31.12.25,4000101.0,פנימי,ישראל,ישראל,לא סחיר,IL0004000100,בנייה,2025-12-31,לא,2025-01-23,ILS,אחר,אי-תלות,2025-09-30,27250.0,1.0,519.6,1010.892,1.0,5.2526,0.0308,6e-06
662,13278,"י.ח דמרי בניה ופיתוח בע""ם",511399388.0,ח.פ.,דמרי אופציה לס 14.12.25,10903152.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-14,לא,2024-10-13,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,1336.12,4021.115,1.0,53.72679,0.315042,6.9e-05
662,15279,"פז קמעונאות ואנרגיה בע""מ",510216054.0,ח.פ.,פז אנרגיה אופציה לס 31.01.26,11000071.0,פנימי,ישראל,ישראל,לא סחיר,IL0011000077,אנרגיה,2026-01-31,כן,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,67000.0,1.0,55.46,6042.74,1.0,3.35113,0.08457,4.6e-05
662,15279,"י.ח דמרי בניה ופיתוח בע""ם",511399388.0,ח.פ.,דמרי אופציה לס 14.12.25,10903152.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-14,לא,2024-10-13,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,310.45,4021.115,1.0,12.48364,0.315042,0.000175
662,15279,"אפי נכסים בע""מ",510560188.0,ח.פ.,אפי נכסים אופציה לס 20.11.25,10913541.0,פנימי,ישראל,ישראל,לא סחיר,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20,כן,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,18600.0,1.0,862.02,2618.27,1.0,22.57007,0.569587,0.000316
662,15279,"אחים דוניץ בע""מ",520038605.0,ח.פ.,דוניץ אופציה לס 31.12.25,4000101.0,פנימי,ישראל,ישראל,לא סחיר,IL0004000100,בנייה,2025-12-31,לא,2025-01-23,ILS,אחר,אי-תלות,2025-09-30,27250.0,1.0,120.73,1010.892,1.0,1.22046,0.0308,1.7e-05
662,15281,"אפי נכסים בע""מ",510560188.0,ח.פ.,אפי נכסים אופציה לס 20.11.25,10913541.0,פנימי,ישראל,ישראל,לא סחיר,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20,כן,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,18600.0,1.0,1.04,2618.27,1.0,0.02724,0.569636,5e-06
662,15281,"פז קמעונאות ואנרגיה בע""מ",510216054.0,ח.פ.,פז אנרגיה אופציה לס 31.01.26,11000071.0,פנימי,ישראל,ישראל,לא סחיר,IL0011000077,אנרגיה,2026-01-31,כן,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,67000.0,1.0,0.07,6042.74,1.0,0.00404,0.084483,0.0
662,15281,"אחים דוניץ בע""מ",520038605.0,ח.פ.,דוניץ אופציה לס 31.12.25,4000101.0,פנימי,ישראל,ישראל,לא סחיר,IL0004000100,בנייה,2025-12-31,לא,2025-01-23,ILS,אחר,אי-תלות,2025-09-30,27250.0,1.0,0.15,1010.892,1.0,0.00147,0.03074,0.0
662,15281,"י.ח דמרי בניה ופיתוח בע""ם",511399388.0,ח.פ.,דמרי אופציה לס 14.12.25,10903152.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-14,לא,2024-10-13,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,0.37,4021.115,1.0,0.01507,0.31514,3e-06
662,2164,"אחים דוניץ בע""מ",520038605.0,ח.פ.,דוניץ אופציה לס 31.12.25,4000101.0,פנימי,ישראל,ישראל,לא סחיר,IL0004000100,בנייה,2025-12-31,לא,2025-01-23,ILS,אחר,אי-תלות,2025-09-30,27250.0,1.0,309.03,1010.892,1.0,3.12394,0.0308,3e-06
662,2164,"אפי נכסים בע""מ",510560188.0,ח.פ.,אפי נכסים אופציה לס 20.11.25,10913541.0,פנימי,ישראל,ישראל,לא סחיר,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20,כן,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,18600.0,1.0,2206.46,2618.27,1.0,57.77108,0.569587,5.8e-05
662,2164,"י.ח דמרי בניה ופיתוח בע""ם",511399388.0,ח.פ.,דמרי אופציה לס 14.12.25,10903152.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-14,לא,2024-10-13,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,794.64,4021.115,1.0,31.95353,0.315042,3.2e-05
662,2164,"פז קמעונאות ואנרגיה בע""מ",510216054.0,ח.פ.,פז אנרגיה אופציה לס 31.01.26,11000071.0,פנימי,ישראל,ישראל,לא סחיר,IL0011000077,אנרגיה,2026-01-31,כן,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,67000.0,1.0,141.95,6042.74,1.0,8.57766,0.08457,8e-06
662,9856,"אפי נכסים בע""מ",510560188.0,ח.פ.,אפי נכסים אופציה לס 20.11.25,10913541.0,פנימי,ישראל,ישראל,לא סחיר,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20,כן,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,18600.0,1.0,343.97,2618.27,1.0,9.00599,0.569587,3.5e-05
662,9856,"אחים דוניץ בע""מ",520038605.0,ח.פ.,דוניץ אופציה לס 31.12.25,4000101.0,פנימי,ישראל,ישראל,לא סחיר,IL0004000100,בנייה,2025-12-31,לא,2025-01-23,ILS,אחר,אי-תלות,2025-09-30,27250.0,1.0,48.17,1010.892,1.0,0.48699,0.030799,1e-06
662,9856,"י.ח דמרי בניה ופיתוח בע""ם",511399388.0,ח.פ.,דמרי אופציה לס 14.12.25,10903152.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-14,לא,2024-10-13,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,123.88,4021.115,1.0,4.98127,0.315042,1.9e-05
662,9856,"פז קמעונאות ואנרגיה בע""מ",510216054.0,ח.פ.,פז אנרגיה אופציה לס 31.01.26,11000071.0,פנימי,ישראל,ישראל,לא סחיר,IL0011000077,אנרגיה,2026-01-31,כן,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,67000.0,1.0,22.13,6042.74,1.0,1.33718,0.08457,5e-06
662,9858,"י.ח דמרי בניה ופיתוח בע""ם",511399388.0,ח.פ.,דמרי אופציה לס 14.12.25,10903152.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-14,לא,2024-10-13,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,443.04,4021.115,1.0,17.81497,0.315042,3.3e-05
662,9858,"פז קמעונאות ואנרגיה בע""מ",510216054.0,ח.פ.,פז אנרגיה אופציה לס 31.01.26,11000071.0,פנימי,ישראל,ישראל,לא סחיר,IL0011000077,אנרגיה,2026-01-31,כן,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,67000.0,1.0,79.14,6042.74,1.0,4.78228,0.08457,8e-06
662,9858,"אפי נכסים בע""מ",510560188.0,ח.פ.,אפי נכסים אופציה לס 20.11.25,10913541.0,פנימי,ישראל,ישראל,לא סחיר,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20,כן,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,18600.0,1.0,1230.16,2618.27,1.0,32.20897,0.569587,5.9e-05
662,9858,"אחים דוניץ בע""מ",520038605.0,ח.פ.,דוניץ אופציה לס 31.12.25,4000101.0,פנימי,ישראל,ישראל,לא סחיר,IL0004000100,בנייה,2025-12-31,לא,2025-01-23,ILS,אחר,אי-תלות,2025-09-30,27250.0,1.0,172.29,1010.892,1.0,1.74168,0.0308,3e-06
662,9862,"אפי נכסים בע""מ",510560188.0,ח.פ.,אפי נכסים אופציה לס 20.11.25,10913541.0,פנימי,ישראל,ישראל,לא סחיר,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20,כן,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,18600.0,1.0,4774.29,2618.27,1.0,125.0038,0.569587,7.2e-05
662,9862,"פז קמעונאות ואנרגיה בע""מ",510216054.0,ח.פ.,פז אנרגיה אופציה לס 31.01.26,11000071.0,פנימי,ישראל,ישראל,לא סחיר,IL0011000077,אנרגיה,2026-01-31,כן,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,67000.0,1.0,307.15,6042.74,1.0,18.56015,0.08457,1e-05
662,9862,"אחים דוניץ בע""מ",520038605.0,ח.פ.,דוניץ אופציה לס 31.12.25,4000101.0,פנימי,ישראל,ישראל,לא סחיר,IL0004000100,בנייה,2025-12-31,לא,2025-01-23,ILS,אחר,אי-תלות,2025-09-30,27250.0,1.0,668.67,1010.892,1.0,6.75951,0.0308,3e-06
662,9862,"י.ח דמרי בניה ופיתוח בע""ם",511399388.0,ח.פ.,דמרי אופציה לס 14.12.25,10903152.0,פנימי,ישראל,ישראל,לא סחיר,IL0010903156,בנייה,2025-12-14,לא,2024-10-13,ILS,אחר,אי-תלות,2025-09-30,36000.0,1.0,1719.43,4021.115,1.0,69.14034,0.315042,3.9e-05
214,12028,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,13415,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,14198,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,14199,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,14200,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,15038,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,15276,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,15278,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,2173,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,2203,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,8588,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,8806,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
214,9097,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
662,13279,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
662,13424,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
662,13684,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
662,13685,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
662,14192,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
662,14193,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
662,14194,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
662,15039,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
662,15280,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
662,15282,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
662,2204,הגעת לשדה האחרון בשורה זו,,,,,,,,,,,,,,,,,,,,,,,,,
